date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,is_renovated
2014-10-07,1370000.0,4,4.75,57346,2.0,0.0,4,11,0.0,1989,0.0,98077,0.0
2015-05-01,436000.0,2,1.0,7538,1.0,0.0,4,7,0.0,1939,0.0,98133,0.0
2014-10-17,210000.0,3,1.0,11390,1.0,0.0,4,7,0.0,1967,0.0,98003,0.0
2014-09-25,236000.0,3,1.0,5898,1.0,0.0,3,7,0.0,1961,0.0,98178,0.0
2014-11-24,331000.0,3,1.75,1306,1.0,0.0,3,7,500.0,1954,2003.0,98199,1.0
2015-03-20,365000.0,3,2.5,4510,2.0,0.0,3,8,0.0,2006,0.0,98031,0.0
2015-01-27,450000.0,3,2.0,16258,1.0,0.0,5,8,0.0,1960,0.0,98058,0.0
2014-11-13,770000.0,4,2.75,26300,2.0,0.0,3,9,970.0,2014,0.0,98028,0.0
2015-05-05,455000.0,4,2.5,49375,1.0,0.0,3,8,0.0,1997,0.0,98038,0.0
2015-05-05,405000.0,3,1.75,6000,1.0,0.0,3,6,1150.0,1908,0.0,98118,0.0
2014-07-03,304900.0,4,1.75,11325,1.0,0.0,4,7,990.0,1969,0.0,98031,0.0
2015-02-27,170000.0,2,1.0,5265,1.0,0.0,3,6,0.0,1931,0.0,98178,0.0
2015-05-13,2050000.0,5,3.0,8480,2.0,0.0,5,9,1200.0,1905,1994.0,98122,1.0
2014-06-30,780000.0,4,2.5,7048,2.0,0.0,3,9,0.0,2005,0.0,98053,0.0
2015-04-10,330000.0,3,3.0,13959,1.0,0.0,4,8,680.0,1988,0.0,98028,0.0
2014-09-05,370000.0,4,2.5,8666,2.0,0.0,3,9,0.0,1992,0.0,98030,0.0
2014-10-17,467000.0,5,2.25,13500,1.0,0.0,3,7,650.0,1979,0.0,98072,0.0
2015-02-09,405000.0,3,1.75,6720,1.0,0.0,3,7,530.0,1980,0.0,98034,0.0
2014-07-02,675000.0,5,2.25,10300,1.0,0.0,3,8,1450.0,1985,0.0,98006,0.0
2014-08-12,500000.0,2,1.0,14100,1.0,0.0,4,7,500.0,1954,0.0,98006,0.0
2014-07-23,389999.0,4,2.5,15770,2.0,0.0,4,7,0.0,1968,0.0,98166,0.0
2015-02-24,630000.0,4,1.75,9025,1.0,0.0,4,8,1170.0,1975,0.0,98034,0.0
2014-10-22,360000.0,4,2.5,9528,2.0,0.0,3,9,0.0,1992,0.0,98001,0.0
2014-10-02,580000.0,4,3.0,11060,2.0,0.0,3,8,1010.0,1986,0.0,98056,0.0
2014-07-09,550000.0,3,2.0,4166,2.0,0.0,5,8,700.0,1929,0.0,98126,0.0
2014-07-10,879000.0,4,2.5,22111,2.0,0.0,3,10,0.0,1994,0.0,98075,0.0
2014-08-22,265000.0,3,2.0,8959,1.0,0.0,3,7,0.0,1993,0.0,98042,0.0
2015-03-04,446500.0,3,2.5,7286,2.0,0.0,3,8,0.0,1990,0.0,98059,0.0
2014-06-02,404000.0,3,1.5,8880,1.0,0.0,3,7,700.0,1963,0.0,98108,0.0
2014-05-29,267500.0,3,1.75,11914,1.0,0.0,3,7,500.0,1957,0.0,98188,0.0
2014-06-24,3080000.0,4,5.0,18641,1.0,1.0,3,10,1950.0,2002,0.0,98074,0.0
2014-08-11,335000.0,3,2.5,7632,2.0,0.0,3,8,0.0,1998,0.0,98003,0.0
2014-06-19,576000.0,3,2.5,9000,1.0,0.0,4,7,970.0,1948,0.0,98117,0.0
2015-04-01,208633.0,3,2.5,3810,2.0,0.0,3,8,0.0,2006,0.0,98038,0.0
2015-01-15,315000.0,3,2.25,8750,1.0,0.0,4,7,1080.0,1964,0.0,98166,0.0
2015-02-17,725000.0,3,1.75,3300,1.0,0.0,4,8,960.0,1913,0.0,98112,0.0
2015-04-03,550000.0,4,2.75,7750,1.0,0.0,4,8,400.0,1965,0.0,98177,0.0
2014-06-12,610750.0,4,2.25,7297,2.0,0.0,3,8,0.0,1984,0.0,98074,0.0
2015-02-28,550700.0,2,1.0,5000,1.5,0.0,4,6,0.0,1908,0.0,98105,0.0
2015-01-08,665000.0,4,2.75,10574,2.0,0.0,5,8,0.0,1960,0.0,98056,0.0
2015-02-09,834000.0,4,2.5,4000,1.5,0.0,5,8,390.0,1928,0.0,98144,0.0
2014-10-23,201000.0,5,1.75,78408,1.5,0.0,3,6,0.0,1915,0.0,98065,0.0
2014-05-02,2380000.0,5,2.5,9050,2.0,0.0,5,10,280.0,1921,0.0,98119,0.0
2014-06-18,1380000.0,4,3.25,12103,1.0,0.0,3,11,1600.0,1997,0.0,98006,0.0
2014-12-09,1400000.0,4,3.25,12103,1.0,0.0,3,11,1600.0,1997,0.0,98006,0.0
2014-11-05,305000.0,4,2.25,7700,1.0,0.0,3,8,600.0,1979,0.0,98058,0.0
2015-04-08,487000.0,3,2.0,14052,1.0,0.0,5,8,870.0,1948,0.0,98133,0.0
2015-05-11,390000.0,3,2.5,64904,1.0,0.0,4,8,0.0,1988,0.0,98042,0.0
2014-07-23,548000.0,2,1.0,3864,1.0,0.0,4,7,300.0,1916,0.0,98103,0.0
2014-11-22,268750.0,4,1.0,8775,1.0,0.0,3,6,0.0,1943,0.0,98166,0.0
2014-05-13,819900.0,5,2.75,7119,2.0,0.0,3,9,0.0,2013,0.0,98052,0.0
2014-10-23,520000.0,3,2.25,16200,2.0,0.0,3,8,0.0,1984,0.0,98027,0.0
2014-07-21,230000.0,3,2.0,11204,1.0,0.0,3,7,0.0,2003,0.0,98001,0.0
2015-02-02,240000.0,3,1.75,10248,1.0,0.0,3,7,0.0,1969,0.0,98023,0.0
2014-09-05,232000.0,2,1.0,12092,1.0,0.0,3,6,280.0,1922,1984.0,98146,1.0
2015-03-11,240500.0,2,1.0,12092,1.0,0.0,3,6,280.0,1922,1984.0,98146,1.0
2014-10-27,274975.0,3,2.5,45004,2.0,0.0,3,9,0.0,1987,0.0,98077,0.0
2014-09-05,740000.0,4,2.0,4400,1.5,0.0,4,9,0.0,1922,0.0,98102,0.0
2015-04-28,186375.0,3,1.0,7636,1.0,0.0,2,7,0.0,1952,0.0,98166,0.0
2014-07-25,790000.0,3,2.25,10289,1.0,0.0,4,9,780.0,1977,0.0,98005,0.0
2014-09-16,880000.0,4,3.5,6750,2.0,0.0,3,9,910.0,1951,2002.0,98105,1.0
2015-04-16,279000.0,6,1.75,11180,2.0,0.0,4,7,0.0,1955,0.0,98198,0.0
2014-07-29,295000.0,3,2.0,10530,1.0,0.0,3,8,0.0,1991,0.0,98022,0.0
2015-04-08,640000.0,2,1.0,5000,1.0,0.0,3,7,0.0,1924,0.0,98103,0.0
2014-07-03,940000.0,4,2.0,9525,2.0,0.0,5,9,0.0,1968,0.0,98040,0.0
2014-10-07,260000.0,4,2.5,5238,2.0,0.0,3,7,0.0,2003,0.0,98038,0.0
2014-06-02,559900.0,3,2.75,5569,1.0,0.0,3,9,1070.0,2004,0.0,98072,0.0
2014-07-22,791500.0,4,2.0,3500,1.5,0.0,5,7,0.0,1911,0.0,98103,0.0
2014-08-26,265000.0,3,1.75,8250,1.0,0.0,3,7,0.0,1954,0.0,98133,0.0
2015-05-01,245000.0,3,1.75,11547,1.0,0.0,3,7,0.0,1954,0.0,98178,0.0
2015-04-24,485000.0,4,1.75,43995,2.0,0.0,4,7,0.0,1962,0.0,98052,0.0
2014-11-06,684000.0,4,3.5,8414,2.0,0.0,3,9,620.0,2010,0.0,98059,0.0
2014-09-09,425000.0,3,1.75,6840,1.0,0.0,3,8,1200.0,1957,0.0,98125,0.0
2014-10-17,309600.0,4,1.75,20000,1.0,0.0,4,6,0.0,1991,0.0,98070,0.0
2014-07-18,552250.0,4,2.5,5823,2.0,0.0,3,8,0.0,2002,0.0,98065,0.0
2014-07-23,165000.0,4,1.0,7134,1.0,0.0,3,6,0.0,1943,0.0,98178,0.0
2014-12-29,239900.0,4,1.0,7134,1.0,0.0,3,6,0.0,1943,0.0,98178,0.0
2014-12-05,320000.0,2,1.0,32633,1.0,0.0,4,6,0.0,1930,0.0,98059,0.0
2014-10-21,206600.0,3,2.0,13464,1.0,0.0,4,7,0.0,1987,0.0,98030,0.0
2015-04-16,387000.0,4,1.75,7690,1.0,0.0,3,7,1250.0,1973,0.0,98155,0.0
2014-06-04,299000.0,1,0.75,12120,1.0,0.0,3,4,0.0,1967,0.0,98014,0.0
2014-09-22,855000.0,4,2.75,10460,2.0,0.0,3,9,0.0,1965,0.0,98040,0.0
2015-01-26,315000.0,3,1.0,14400,1.0,0.0,4,7,600.0,1954,0.0,98166,0.0
2014-12-03,437500.0,2,1.0,3120,1.0,0.0,5,7,200.0,1907,0.0,98103,0.0
2015-03-24,252000.0,4,1.5,19800,1.0,0.0,4,7,500.0,1969,0.0,98001,0.0
2014-06-04,375000.0,4,1.75,7475,1.0,0.0,5,7,1100.0,1955,0.0,98118,0.0
2014-08-06,300000.0,4,2.5,4862,2.0,0.0,3,7,0.0,2005,0.0,98038,0.0
2014-10-06,420000.0,4,1.0,9600,1.5,0.0,4,7,0.0,1954,0.0,98006,0.0
2014-05-05,900000.0,3,1.0,77972,1.0,0.0,3,7,0.0,1928,1954.0,98033,1.0
2014-08-05,679900.0,3,2.5,5750,2.0,0.0,3,9,460.0,2000,0.0,98116,0.0
2014-06-05,463000.0,3,2.5,29970,2.0,0.0,3,7,0.0,1992,0.0,98053,0.0
2014-08-28,380000.0,5,2.5,11340,2.0,0.0,4,9,0.0,1978,0.0,98059,0.0
2014-12-10,329500.0,4,2.5,7912,2.0,0.0,3,7,0.0,1994,0.0,98038,0.0
2014-08-19,604950.0,3,2.5,5608,1.0,0.0,3,8,770.0,2013,0.0,98033,0.0
2014-09-17,795000.0,5,2.5,9570,1.0,0.0,4,8,1400.0,1966,0.0,98006,0.0
2015-01-30,465000.0,3,2.0,40438,2.0,0.0,3,7,0.0,1994,0.0,98045,0.0
2015-03-26,673000.0,4,2.5,10400,2.0,0.0,3,9,0.0,2002,0.0,98166,0.0
2014-10-01,810000.0,4,2.5,15420,2.0,0.0,3,10,0.0,1991,0.0,98074,0.0
2015-04-23,785000.0,4,2.75,69415,1.0,0.0,4,8,530.0,1989,0.0,98075,0.0
2014-11-20,338000.0,4,3.0,7500,1.0,0.0,3,7,720.0,1986,0.0,98056,0.0
2014-12-04,280000.0,3,2.25,7222,2.0,0.0,3,7,0.0,1993,0.0,98056,0.0
2014-10-01,315000.0,4,2.25,10754,1.0,0.0,5,7,1080.0,1954,0.0,98133,0.0
2015-03-24,530000.0,4,2.25,10754,1.0,0.0,5,7,1080.0,1954,0.0,98133,0.0
2014-12-23,380000.0,5,3.0,9914,2.0,0.0,3,9,0.0,2004,0.0,98023,0.0
2014-08-11,297000.0,3,2.25,7562,2.0,0.0,3,7,0.0,1994,0.0,98056,0.0
2014-05-20,730000.0,4,2.5,7331,2.0,0.0,3,10,0.0,2004,0.0,98075,0.0
2014-06-09,450000.0,3,1.75,13500,1.0,0.0,3,7,530.0,1940,0.0,98125,0.0
2014-10-27,275000.0,3,3.0,7750,1.0,0.0,3,7,530.0,1997,0.0,98038,0.0
2015-04-29,595000.0,4,2.0,2849,2.0,0.0,3,7,0.0,1960,0.0,98115,0.0
2015-04-21,435000.0,3,1.5,3348,1.5,0.0,3,7,0.0,1904,2014.0,98144,1.0
2014-09-16,270000.0,2,1.5,209959,1.0,0.0,1,6,0.0,1954,0.0,98011,0.0
2014-08-05,950000.0,3,3.0,14338,2.0,0.0,3,10,1010.0,1986,0.0,98077,0.0
2015-03-13,389000.0,4,2.25,5337,2.0,0.0,3,7,0.0,2001,0.0,98019,0.0
2015-01-21,560000.0,4,2.25,7800,1.0,0.0,3,8,970.0,1968,0.0,98052,0.0
2014-07-28,1350000.0,5,3.5,14984,2.0,0.0,3,11,0.0,1998,0.0,98006,0.0
2014-11-11,799000.0,4,2.25,11585,2.0,0.0,4,8,0.0,1969,0.0,98040,0.0
2014-06-25,365500.0,3,2.0,9600,1.0,0.0,4,7,0.0,1983,0.0,98072,0.0
2014-05-15,252350.0,3,2.0,7352,1.0,0.0,3,7,490.0,1979,0.0,98058,0.0
2014-09-05,403950.0,4,2.5,13780,2.0,0.0,3,8,0.0,1993,0.0,98146,0.0
2014-08-01,385000.0,4,1.5,10726,1.0,0.0,3,7,660.0,1954,0.0,98177,0.0
2014-12-10,345000.0,4,1.0,7620,1.5,0.0,3,7,0.0,1957,0.0,98106,0.0
2014-09-17,490000.0,3,2.75,3128,2.0,0.0,4,9,0.0,1979,0.0,98008,0.0
2014-06-18,330000.0,3,2.5,26977,2.0,0.0,3,8,0.0,2005,0.0,98019,0.0
2014-05-12,927000.0,4,2.75,12090,2.0,0.0,3,8,0.0,1953,0.0,98004,0.0
2014-07-28,1120000.0,4,2.5,16619,2.0,0.0,4,10,0.0,1983,0.0,98040,0.0
2015-04-30,330000.0,2,1.0,10000,1.0,0.0,5,7,0.0,1950,0.0,98028,0.0
2015-03-09,530000.0,5,2.25,8800,1.0,0.0,4,7,1220.0,1958,0.0,98008,0.0
2014-06-23,365000.0,4,2.0,25600,1.0,0.0,1,8,0.0,1962,0.0,98006,0.0
2014-06-19,378750.0,3,2.5,3000,1.5,0.0,3,7,900.0,1909,2011.0,98118,1.0
2014-06-19,269900.0,4,1.75,8750,1.5,0.0,4,7,0.0,1968,0.0,98058,0.0
2015-03-06,557000.0,3,3.5,2096,2.0,0.0,3,8,420.0,2008,0.0,98122,0.0
2014-08-25,360000.0,4,1.75,16980,1.0,0.0,4,7,1580.0,1974,0.0,98022,0.0
2015-04-22,352000.0,2,1.0,5000,1.0,0.0,4,7,0.0,1937,0.0,98117,0.0
2015-02-24,437000.0,3,2.5,22357,2.0,0.0,3,8,0.0,1994,0.0,98045,0.0
2014-06-18,322500.0,4,2.5,6753,2.0,0.0,3,7,0.0,1994,0.0,98038,0.0
2014-09-12,650000.0,3,3.25,2000,2.0,0.0,3,9,180.0,2001,0.0,98116,0.0
2014-08-06,450000.0,3,2.0,1213,3.0,0.0,3,8,0.0,2001,0.0,98103,0.0
2015-04-17,278500.0,3,2.0,5250,1.0,0.0,3,7,0.0,1998,0.0,98092,0.0
2015-04-27,364950.0,4,2.5,6957,2.0,0.0,3,8,0.0,1995,0.0,98055,0.0
2014-09-11,840000.0,4,3.5,40139,1.0,0.0,4,10,0.0,1986,0.0,98038,0.0
2015-03-18,268000.0,3,2.5,8134,2.0,0.0,3,7,0.0,1991,0.0,98031,0.0
2014-07-16,517534.0,2,1.0,143947,1.0,0.0,3,5,0.0,2006,0.0,98070,0.0
2014-11-04,632925.0,3,2.5,32239,2.0,0.0,4,8,0.0,1978,0.0,98077,0.0
2014-07-23,577500.0,3,2.5,7251,2.0,0.0,3,9,0.0,1995,0.0,98034,0.0
2015-02-12,339000.0,4,1.5,7480,1.5,0.0,3,7,0.0,1920,0.0,98178,0.0
2014-09-09,570000.0,3,1.75,37461,1.0,0.0,4,7,1380.0,1967,0.0,98052,0.0
2014-06-26,563500.0,4,1.75,174240,1.0,0.0,3,7,475.0,1964,0.0,98024,0.0
2015-01-05,423000.0,4,2.25,9351,1.0,0.0,5,7,910.0,1962,0.0,98133,0.0
2014-12-23,355000.0,3,2.25,5028,2.0,0.0,3,8,0.0,2012,0.0,98019,0.0
2014-07-10,1550000.0,5,4.25,171626,2.0,0.0,3,12,0.0,1999,0.0,98024,0.0
2014-12-03,482000.0,2,1.0,3960,1.0,0.0,3,7,0.0,1941,0.0,98103,0.0
2014-07-30,625000.0,3,1.75,9135,1.0,0.0,5,7,0.0,1955,0.0,98006,0.0
2014-12-19,538000.0,3,2.5,11632,2.0,0.0,3,8,0.0,1988,0.0,98056,0.0
2015-01-07,380000.0,3,2.5,10255,2.0,0.0,4,8,0.0,1985,0.0,98058,0.0
2014-07-17,375000.0,2,1.0,5120,1.0,0.0,3,7,0.0,1909,0.0,98122,0.0
2015-04-03,245000.0,3,2.5,8500,1.0,0.0,5,7,500.0,1996,0.0,98038,0.0
2014-11-14,310000.0,5,1.75,27260,1.0,0.0,4,7,0.0,1947,0.0,98166,0.0
2015-02-25,1300000.0,3,2.0,15021,1.0,0.0,4,8,580.0,1976,0.0,98004,0.0
2014-05-06,397000.0,4,2.0,7680,1.0,0.0,3,7,240.0,1971,0.0,98034,0.0
2015-05-12,365000.0,3,2.5,4052,2.0,0.0,3,8,0.0,2005,0.0,98058,0.0
2014-10-28,328500.0,4,3.0,8250,2.0,0.0,3,9,0.0,1990,0.0,98042,0.0
2014-09-08,988000.0,4,3.0,19700,2.0,0.0,3,11,0.0,1987,0.0,98052,0.0
2014-07-22,1000000.0,4,2.5,3277,1.5,0.0,5,8,690.0,1922,0.0,98103,0.0
2014-09-03,237000.0,3,2.5,2138,2.0,0.0,3,7,0.0,2005,0.0,98055,0.0
2014-09-19,525000.0,4,2.5,5280,2.0,0.0,3,8,0.0,2003,0.0,98011,0.0
2014-09-16,749000.0,4,2.5,9627,1.0,0.0,3,9,270.0,1976,2014.0,98006,1.0
2014-08-21,722500.0,5,2.5,11800,2.0,0.0,3,10,1400.0,1983,0.0,98074,0.0
2015-03-12,843000.0,3,2.5,8750,2.0,0.0,3,10,0.0,1991,0.0,98052,0.0
2014-07-08,438000.0,2,2.0,1372,3.0,0.0,3,8,0.0,2000,0.0,98115,0.0
2014-09-16,578000.0,3,1.75,10875,1.0,0.0,3,8,580.0,1977,0.0,98146,0.0
2014-09-23,227950.0,3,1.5,8230,1.0,0.0,5,7,0.0,1954,0.0,98001,0.0
2014-07-22,196000.0,3,2.25,11576,2.0,0.0,3,7,0.0,1974,0.0,98001,0.0
2014-07-15,641000.0,2,1.0,5332,1.0,0.0,3,8,350.0,1953,0.0,98105,0.0
2015-04-22,350000.0,3,1.5,219978,1.0,0.0,4,6,0.0,1980,0.0,98038,0.0
2014-08-19,205000.0,3,1.0,7980,1.0,0.0,4,7,0.0,1960,0.0,98032,0.0
2014-12-02,400000.0,3,1.75,9102,1.0,0.0,3,7,0.0,1968,0.0,98072,0.0
2014-11-10,1030000.0,3,2.5,9816,1.0,0.0,3,10,935.0,2005,0.0,98027,0.0
2015-03-19,505000.0,3,2.0,5460,1.0,0.0,3,7,0.0,1972,0.0,98034,0.0
2014-10-09,475000.0,5,2.5,7200,1.0,0.0,3,7,1040.0,1975,0.0,98034,0.0
2014-11-05,520000.0,3,2.25,9263,1.0,0.0,5,8,1150.0,1977,0.0,98028,0.0
2015-05-02,1450000.0,3,4.5,24920,2.0,0.0,3,10,710.0,1977,0.0,98034,0.0
2014-12-31,333500.0,3,1.75,9732,1.0,0.0,3,7,0.0,1965,0.0,98011,0.0
2015-02-22,232000.0,3,1.0,10403,1.0,0.0,4,6,0.0,1976,0.0,98038,0.0
2015-04-21,691100.0,3,2.75,16117,1.0,0.0,4,8,650.0,1983,0.0,98006,0.0
2014-10-14,811000.0,3,1.75,9897,1.0,0.0,4,8,0.0,1960,0.0,98040,0.0
2014-05-20,551000.0,3,2.5,5802,2.0,0.0,3,9,0.0,2001,0.0,98028,0.0
2015-01-08,496500.0,3,2.5,3640,2.0,0.0,3,8,0.0,1994,0.0,98072,0.0
2014-11-26,705000.0,3,3.0,20978,2.0,1.0,4,9,200.0,1980,0.0,98070,0.0
2014-06-12,578000.0,4,2.5,9225,1.0,0.0,5,9,1370.0,1966,0.0,98055,0.0
2015-01-28,255000.0,3,1.75,8659,1.0,0.0,5,7,0.0,1986,0.0,98042,0.0
2014-06-26,1050000.0,4,3.5,7832,2.0,0.0,3,10,0.0,2007,0.0,98006,0.0
2015-03-05,348000.0,3,2.25,8491,2.0,0.0,4,8,0.0,1989,0.0,98042,0.0
2014-11-04,230000.0,3,2.0,3413,2.0,0.0,3,7,0.0,1985,0.0,98031,0.0
2014-12-09,359500.0,4,2.25,11250,2.0,0.0,3,9,0.0,1988,0.0,98023,0.0
2014-11-12,330000.0,3,1.0,7000,1.0,0.0,3,6,0.0,1953,0.0,98133,0.0
2014-05-23,80000.0,1,0.75,5050,1.0,0.0,2,4,0.0,1912,0.0,98014,0.0
2014-12-01,465000.0,3,1.75,6360,1.0,0.0,3,7,0.0,1954,0.0,98133,0.0
2014-10-15,325000.0,4,2.5,7324,2.0,0.0,3,8,0.0,1997,0.0,98042,0.0
2015-01-07,340500.0,3,2.0,28025,1.0,0.0,4,7,350.0,1947,0.0,98168,0.0
2015-01-06,342500.0,3,2.5,5192,2.0,0.0,3,8,0.0,1993,0.0,98038,0.0
2014-06-23,290900.0,2,2.0,17600,2.0,0.0,3,6,0.0,1930,1983.0,98178,1.0
2015-02-13,868700.0,3,4.25,6161,2.0,0.0,3,10,0.0,2000,0.0,98074,0.0
2014-11-13,1200000.0,4,2.75,8400,2.0,0.0,3,9,980.0,1928,0.0,98125,0.0
2014-10-14,1150000.0,4,3.25,10259,2.0,0.0,3,11,1040.0,2000,0.0,98074,0.0
2014-08-11,859900.0,4,2.75,6298,2.0,0.0,3,9,0.0,2011,0.0,98074,0.0
2014-08-08,520000.0,4,2.25,3006,2.0,0.0,3,7,0.0,2003,0.0,98029,0.0
2014-07-11,460000.0,3,2.5,2527,2.0,0.0,3,9,530.0,2005,0.0,98118,0.0
2014-09-01,438924.0,3,1.5,4590,1.0,0.0,3,7,200.0,1949,0.0,98115,0.0
2015-04-06,315000.0,2,1.0,6550,1.0,0.0,3,5,0.0,1918,0.0,98126,0.0
2014-07-18,590000.0,4,2.75,10650,1.0,0.0,3,8,1130.0,1975,0.0,98033,0.0
2014-11-04,378500.0,4,1.75,8640,1.0,0.0,3,7,850.0,1955,0.0,98006,0.0
2014-06-03,328500.0,3,2.5,8130,2.0,0.0,4,9,0.0,1990,0.0,98042,0.0
2015-03-25,849950.0,3,3.0,9773,2.0,0.0,4,8,0.0,1973,0.0,98005,0.0
2014-10-27,525000.0,3,1.5,6000,1.0,0.0,3,7,450.0,1950,0.0,98136,0.0
2015-04-10,1390000.0,4,3.25,181319,2.5,0.0,3,9,0.0,1993,0.0,98074,0.0
2015-04-28,295000.0,4,2.5,7725,1.0,0.0,4,8,700.0,1978,0.0,98023,0.0
2014-07-11,1070000.0,6,3.5,11793,2.0,0.0,3,11,1000.0,1998,0.0,98006,0.0
2014-07-21,207950.0,2,2.0,5000,1.0,0.0,3,6,0.0,1917,0.0,98118,0.0
2014-12-16,699900.0,4,2.75,7302,2.0,0.0,3,9,0.0,2002,0.0,98075,0.0
2015-02-10,1280000.0,5,2.5,9500,2.0,0.0,4,8,0.0,1977,0.0,98027,0.0
2014-11-20,452000.0,4,1.5,7350,1.0,0.0,4,7,620.0,1963,0.0,98052,0.0
2015-02-05,370000.0,3,2.0,5036,1.0,0.0,4,7,0.0,1987,0.0,98055,0.0
2015-01-27,232000.0,3,1.75,11230,1.0,0.0,5,7,0.0,1968,0.0,98042,0.0
2014-10-30,669950.0,5,2.5,14062,2.0,0.0,4,7,440.0,1960,0.0,98034,0.0
2014-06-14,397500.0,3,2.0,6710,1.0,0.0,3,7,440.0,1972,0.0,98034,0.0
2014-05-12,490000.0,2,2.5,1391,2.0,0.0,3,8,360.0,2004,0.0,98112,0.0
2015-01-28,725000.0,4,2.0,4140,2.0,0.0,3,9,400.0,1925,2003.0,98116,1.0
2014-09-17,299000.0,3,2.75,19635,1.0,0.0,4,7,1470.0,1958,0.0,98032,0.0
2014-08-18,625000.0,2,1.5,5750,1.5,0.0,4,7,300.0,1900,0.0,98116,0.0
2014-11-06,437500.0,3,2.5,4500,2.0,0.0,3,7,0.0,2000,0.0,98065,0.0
2015-05-10,650000.0,4,2.5,5438,2.0,0.0,3,9,0.0,2003,0.0,98065,0.0
2014-05-19,475000.0,2,1.0,3825,1.0,0.0,3,7,630.0,1929,0.0,98117,0.0
2014-05-02,342000.0,3,2.0,11947,1.0,0.0,4,8,0.0,1966,0.0,98042,0.0
2014-10-15,1200000.0,4,2.5,7800,2.0,0.0,3,10,0.0,1999,0.0,98033,0.0
2015-02-10,280000.0,3,1.5,11610,1.0,0.0,4,7,0.0,1963,0.0,98055,0.0
2014-05-21,240000.0,2,1.75,7200,1.0,0.0,3,7,0.0,1993,0.0,98188,0.0
2014-05-27,529000.0,3,1.0,3328,1.5,0.0,4,7,0.0,1924,0.0,98107,0.0
2015-02-02,442000.0,3,1.0,5100,1.0,0.0,4,7,160.0,1941,0.0,98136,0.0
2014-05-08,615000.0,2,1.0,6872,1.0,0.0,4,7,0.0,1946,0.0,98119,0.0
2014-06-12,1490000.0,4,3.75,10800,2.0,0.0,3,10,0.0,2006,0.0,98033,0.0
2015-05-05,585000.0,4,1.75,7559,1.0,0.0,4,8,850.0,1981,0.0,98052,0.0
2015-03-05,480000.0,4,2.5,7787,2.0,0.0,3,8,0.0,2005,0.0,98059,0.0
2014-07-21,1100000.0,5,3.5,57063,2.0,0.0,4,9,0.0,1990,0.0,98053,0.0
2014-11-05,290000.0,4,1.0,8184,1.5,0.0,3,7,0.0,1949,0.0,98133,0.0
2014-08-20,615000.0,3,1.75,5000,1.0,0.0,5,7,950.0,1951,0.0,98116,0.0
2015-03-11,300000.0,2,1.0,7680,1.0,0.0,4,7,0.0,1950,0.0,98133,0.0
2014-10-29,308000.0,3,1.0,39150,1.5,0.0,3,6,400.0,1932,0.0,98030,0.0
2015-05-07,750000.0,3,2.5,7745,2.0,0.0,3,9,0.0,2001,0.0,98033,0.0
2014-11-14,2250000.0,4,2.25,8036,2.5,0.0,5,9,1370.0,1916,0.0,98112,0.0
2014-08-05,890000.0,4,3.25,194278,2.0,0.0,3,10,0.0,2005,0.0,98059,0.0
2015-03-25,288000.0,3,1.0,7560,1.0,0.0,5,6,0.0,1958,0.0,98058,0.0
2014-09-06,190000.0,2,1.0,6000,1.0,0.0,3,6,0.0,1943,2005.0,98178,1.0
2015-03-26,515000.0,5,3.0,5105,1.0,0.0,3,8,1010.0,2005,0.0,98133,0.0
2014-11-05,235000.0,4,1.5,11054,1.0,0.0,4,5,0.0,1930,0.0,98055,0.0
2014-08-18,275000.0,2,1.0,5000,1.0,0.0,3,6,0.0,1951,0.0,98126,0.0
2014-11-21,727500.0,2,2.0,9119,1.0,0.0,4,7,0.0,1952,0.0,98004,0.0
2014-06-20,650000.0,4,2.5,6587,2.0,0.0,3,7,0.0,2003,0.0,98053,0.0
2014-06-18,1600000.0,6,5.0,230652,2.0,0.0,3,11,0.0,2001,0.0,98024,0.0
2014-11-05,365000.0,4,1.0,7085,1.5,0.0,3,6,0.0,1944,0.0,98125,0.0
2014-10-08,662000.0,3,1.75,36947,1.0,0.0,3,9,0.0,1984,0.0,98052,0.0
2015-04-29,270500.0,3,2.5,7848,1.0,0.0,3,7,460.0,1978,0.0,98038,0.0
2015-05-05,200000.0,2,1.5,1898,2.0,0.0,3,7,0.0,1978,0.0,98092,0.0
2015-02-24,970000.0,4,3.25,76230,2.0,0.0,3,10,0.0,1987,0.0,98075,0.0
2014-06-24,160000.0,3,1.5,9600,1.0,0.0,4,7,0.0,1962,0.0,98198,0.0
2015-02-18,204000.0,3,1.0,7405,1.0,0.0,4,6,0.0,1971,0.0,98010,0.0
2015-02-18,358000.0,3,2.25,6655,2.0,0.0,4,7,0.0,1985,0.0,98058,0.0
2015-05-01,452000.0,4,1.75,8268,1.0,0.0,3,7,0.0,1979,0.0,98011,0.0
2014-12-04,595000.0,2,2.0,4000,1.0,0.0,4,7,500.0,1900,0.0,98103,0.0
2015-04-10,249000.0,3,2.0,6082,1.0,0.0,3,7,0.0,1994,0.0,98042,0.0
2015-03-10,346900.0,4,2.5,5106,2.0,0.0,3,8,0.0,1999,0.0,98055,0.0
2015-02-18,2130000.0,3,2.5,24069,2.0,1.0,4,12,0.0,1976,0.0,98166,0.0
